,DRUG_ID,DRUG_NAME,DISEASES,PHASE,Name,ontologyTermName,ontologyTermIRI,score,validated,review,ID
13180,D0C6NM,Latanoprost,Glaucoma/ocular hypertension , Phase 2,glaucoma ocular hypertension,,,,,,
13181,D0C6NM,Latanoprost,Ocular disease , Investigative,ocular disease,,,,,,
13182,D0C6NV,RUT58-60,Bacterial infection , Phase 1/2,bacterial infection,Cellulitis,http://purl.obolibrary.org/obo/HP_0100658,85.71,False,False,HP:0100658
13183,D0C6OQ,Alclofenac,Rheumatoid arthritis , Approved,rheumatoid arthritis,Rheumatoid arthritis,http://purl.obolibrary.org/obo/HP_0001370,100.0,False,False,HP:0001370
13184,D0C6PL,Sm-p80-VR1020,Schistosomiasis , Investigative,schistosomiasis,,,,,,
13185,D0C6PS,Muromonab,Organ transplant rejection , Approved,organ transplant rejection,,,,,,
13186,D0C6QG,Manganese Chloride Tetrahydrate,Overactive bladder , Approved,overactive bladder,Urinary urgency,http://purl.obolibrary.org/obo/HP_0000012,100.0,False,False,HP:0000012
13187,D0C6QQ,Besipirdine,Cognitive impairment , Phase 3,cognitive impairment,Cognitive impairment,http://purl.obolibrary.org/obo/HP_0100543,100.0,False,False,HP:0100543
13188,D0C6RD,Ypeginterferon alfa-2b,Hepatitis B virus infection , Phase 2,hepatitis b virus infection,,,,,,
13189,D0C6RM,BAY1436032,Acute myeloid leukaemia , Phase 1,acute myeloid leukaemia,Acute myeloid leukemia,http://purl.obolibrary.org/obo/HP_0004808,100.0,False,False,HP:0004808
13190,D0C6RM,BAY1436032,Solid tumour/cancer , Phase 1,solid tumour cancer,,,,,,
13191,D0C6RR,ACTR087 + rituximab,B-cell lymphoma , Phase 1,b cell lymphoma,B-cell lymphoma,http://purl.obolibrary.org/obo/HP_0012191,100.0,False,False,HP:0012191
13192,D0C6TL,Leptin,Alzheimer disease , Investigative,alzheimer disease,Alzheimer disease,http://purl.obolibrary.org/obo/HP_0002511,100.0,False,False,HP:0002511
13193,D0C6VK,Lm Prostate,Prostate cancer , Investigative,prostate cancer,Prostate cancer,http://purl.obolibrary.org/obo/HP_0012125,100.0,False,False,HP:0012125
13194,D0C6VO,StrataGraft,Burn and burn infection , Phase 1/2,burn and burn infection,,,,,,
13195,D0C6VV,Prolarix,Solid tumour/cancer , Phase 2,solid tumour cancer,,,,,,
13196,D0C6VX,PMID25684022-Compound-WO2010127754,Solid tumour/cancer , Patented,solid tumour cancer,,,,,,
13197,D0C6VX,PMID25684022-Compound-WO2010127754,Metastatic cancer , Patented,metastatic cancer,,,,,,
13198,D0C6XD,BCL-005,Melanoma , Investigative,melanoma,Melanoma,http://purl.obolibrary.org/obo/HP_0002861,100.0,False,False,HP:0002861
13199,D0C6XR,Trimegestone/ethinyl estradiol,Contraception , Phase 3,contraception,,,,,,
13200,D0C6YH,ARC-2022,Postherpetic neuralgia , Phase 1/2,postherpetic neuralgia,,,,,,
13201,D0C6YQ,BCL201,Follicular lymphoma , Phase 1,follicular lymphoma,Follicular lymphoma,http://purl.obolibrary.org/obo/HP_0033125,100.0,False,False,HP:0033125
13202,D0C6YQ,BCL201,Mantle cell lymphoma , Phase 1,mantle cell lymphoma,,,,,,
13203,D0C6ZS,CpG-10101,Hepatitis C virus infection , Phase 2,hepatitis c virus infection,,,,,,
13204,D0C6ZX,KW-3357,Coagulation defect , Phase 3,coagulation defect,,,,,,
13205,D0C7AA,Ozagrel,Xerophthalmia , Phase 4,xerophthalmia,Keratoconjunctivitis sicca,http://purl.obolibrary.org/obo/HP_0001097,100.0,False,False,HP:0001097
13206,D0C7AA,Ozagrel,Chronic obstructive pulmonary disease , Phase 1,chronic obstructive pulmonary disease,Chronic pulmonary obstruction,http://purl.obolibrary.org/obo/HP_0006510,100.0,False,False,HP:0006510
13207,D0C7CS,ALN-HPN,Anemia , Investigative,anemia,Anemia,http://purl.obolibrary.org/obo/HP_0001903,100.0,False,False,HP:0001903
13208,D0C7CV,Atu-134,Lung injury , Investigative,lung injury,,,,,,
13209,D0C7DY,S. pneumococcal next-generation vaccine,Streptococcus infection , Phase 2,streptococcus infection,Recurrent streptococcal infections,http://purl.obolibrary.org/obo/HP_0020096,82.61,False,False,HP:0020096
13210,D0C7ET,Tetrodotoxin,Bacterial infection , Approved,bacterial infection,Cellulitis,http://purl.obolibrary.org/obo/HP_0100658,85.71,False,False,HP:0100658
13211,D0C7FN,BMY-40062,Bacterial infection , Terminated,bacterial infection,Cellulitis,http://purl.obolibrary.org/obo/HP_0100658,85.71,False,False,HP:0100658
13212,D0C7GJ,Long-acting factor VIII,Coagulation defect , Investigative,coagulation defect,,,,,,
13213,D0C7JF,Testolactone,Breast cancer , Approved,breast cancer,Breast carcinoma,http://purl.obolibrary.org/obo/HP_0003002,100.0,False,False,HP:0003002
13214,D0C7JH,TP-9201,Thrombosis , Discontinued in Phase 1,thrombosis,Thrombocytosis,http://purl.obolibrary.org/obo/HP_0001894,83.33,False,False,HP:0001894
13215,D0C7JT,YM-976,Asthma , Discontinued in Phase 1,asthma,Asthma,http://purl.obolibrary.org/obo/HP_0002099,100.0,False,False,HP:0002099
13216,D0C7KB,Nova-EPO,Anemia , Investigative,anemia,Anemia,http://purl.obolibrary.org/obo/HP_0001903,100.0,False,False,HP:0001903
13217,D0C7KK,Zenarestat,Diabetic neuropathy , Terminated,diabetic neuropathy,,,,,,
13218,D0C7LA,MAR--99,Asthma , Investigative,asthma,Asthma,http://purl.obolibrary.org/obo/HP_0002099,100.0,False,False,HP:0002099
13219,D0C7LD,Pemfexy,Mesothelioma , Application submitted,mesothelioma,,,,,,
13220,D0C7LD,Pemfexy,Non-small-cell lung cancer , Application submitted,non small cell lung cancer,Non-small cell lung carcinoma,http://purl.obolibrary.org/obo/HP_0030358,100.0,False,False,HP:0030358
13221,D0C7LD,Pemfexy,Non-small-cell lung cancer , Application submitted,non small cell lung cancer,Non-small cell lung carcinoma,http://purl.obolibrary.org/obo/HP_0030358,100.0,False,False,HP:0030358
13222,D0C7LF,DACOPAFANT,Sepsis , Discontinued in Phase 1,sepsis,Sepsis,http://purl.obolibrary.org/obo/HP_0100806,100.0,False,False,HP:0100806
13223,D0C7NU,(S)-8-Hydroxy palmitic acid,Solid tumour/cancer , Investigative,solid tumour cancer,,,,,,
13224,D0C7OQ,BIWB-1,Melanoma , Discontinued in Phase 2,melanoma,Melanoma,http://purl.obolibrary.org/obo/HP_0002861,100.0,False,False,HP:0002861
13225,D0C7OT,CN54gp140-hsp70 conjugate vaccine,Human immunodeficiency virus infection , Phase 1,human immunodeficiency virus infection,,,,,,
13226,D0C7QW,XMetS,Non-insulin dependent diabetes , Investigative,non insulin dependent diabetes,Type II diabetes mellitus,http://purl.obolibrary.org/obo/HP_0005978,100.0,False,False,HP:0005978
13227,D0C7RV,SR12813,Arteriosclerosis , Terminated,arteriosclerosis,Arteriosclerosis,http://purl.obolibrary.org/obo/HP_0002634,100.0,False,False,HP:0002634
13228,D0C7TO,Tr-3,Solid tumour/cancer , Investigative,solid tumour cancer,,,,,,
13229,D0C7UR,AGI-1096,Transplant rejection , Discontinued in Phase 1,transplant rejection,,,,,,
13230,D0C7WO,1192U90,Psychotic disorder , Phase 1,psychotic disorder,,,,,,
13231,D0C7WO,1192U90,Schizophrenia , Terminated,schizophrenia,Schizophrenia,http://purl.obolibrary.org/obo/HP_0100753,100.0,False,False,HP:0100753
13232,D0C7WP,SB-431542,Pulmonary fibrosis , Preclinical,pulmonary fibrosis,Pulmonary fibrosis,http://purl.obolibrary.org/obo/HP_0002206,100.0,False,False,HP:0002206
13233,D0C7XM,P2045,Small-cell lung cancer , Phase 1/2,small cell lung cancer,Small cell lung carcinoma,http://purl.obolibrary.org/obo/HP_0030357,100.0,False,False,HP:0030357
13234,D0C7XM,P2045,Non-small-cell lung cancer , Phase 1/2,non small cell lung cancer,Non-small cell lung carcinoma,http://purl.obolibrary.org/obo/HP_0030358,100.0,False,False,HP:0030358
13235,D0C7XM,P2045,Non-small-cell lung cancer , Phase 1/2,non small cell lung cancer,Non-small cell lung carcinoma,http://purl.obolibrary.org/obo/HP_0030358,100.0,False,False,HP:0030358
13236,D0C7YE,NKR-2,Haematological malignancy , Phase 1/2,haematological malignancy,,,,,,
13237,D0C7YE,NKR-2,Solid tumour/cancer , Phase 1/2,solid tumour cancer,,,,,,
13238,D0C7YH,PMX-900,Solid tumour/cancer , Investigative,solid tumour cancer,,,,,,
13239,D0C7ZB,GSK3196165,Rheumatoid arthritis , Phase 2,rheumatoid arthritis,Rheumatoid arthritis,http://purl.obolibrary.org/obo/HP_0001370,100.0,False,False,HP:0001370
13240,D0C8AL,Fluoropeptide vaccine,Influenza virus infection , Phase 2,influenza virus infection,,,,,,
13241,D0C8AP,AG-348,Pyruvate kinase deficiency , Phase 2,pyruvate kinase deficiency,,,,,,
13242,D0C8DC,Ki-1769,Hypertension , Terminated,hypertension,Hypertension,http://purl.obolibrary.org/obo/HP_0000822,100.0,False,False,HP:0000822
13243,D0C8DD,Losmapimod,Acute coronary syndrome , Phase 3,acute coronary syndrome,Acute coronary syndrome,http://purl.obolibrary.org/obo/HP_0033678,100.0,False,False,HP:0033678
13244,D0C8EB,PMID26651364-Compound-45,Crohn disease , Patented,crohn disease,Crohn's disease,http://purl.obolibrary.org/obo/HP_0100280,100.0,False,False,HP:0100280
13245,D0C8EB,PMID26651364-Compound-45,Ulcerative colitis , Patented,ulcerative colitis,Ulcerative colitis,http://purl.obolibrary.org/obo/HP_0100279,100.0,False,False,HP:0100279
13246,D0C8EB,PMID26651364-Compound-45,Urinary tract infection , Patented,urinary tract infection,Recurrent urinary tract infections,http://purl.obolibrary.org/obo/HP_0000010,100.0,False,False,HP:0000010
13247,D0C8ES,CBL0102,Hepatocellular carcinoma , Phase 1/2,hepatocellular carcinoma,Hepatocellular carcinoma,http://purl.obolibrary.org/obo/HP_0001402,100.0,False,False,HP:0001402
13248,D0C8EU,Temozolomide,Grade IV astrocytoma , Approved,grade iv astrocytoma,,,,,,
13249,D0C8FX,Pyrithione Zinc,Seborrhoeic dermatitis , Approved,seborrhoeic dermatitis,Seborrheic dermatitis,http://purl.obolibrary.org/obo/HP_0001051,90.32,False,False,HP:0001051
13250,D0C8HR,Halometasone,Inflammation , Approved,inflammation,Gastrointestinal inflammation,http://purl.obolibrary.org/obo/HP_0004386,84.21,False,False,HP:0004386
13251,D0C8IF,LY3154207,Parkinson disease , Phase 2,parkinson disease,,,,,,
13252,D0C8JW,Muscular dystrophy gene therapy,Duchenne dystrophy , Phase 1,duchenne dystrophy,,,,,,
13253,D0C8KF,Resiquimod,Actinic keratosis , Phase 2,actinic keratosis,Actinic keratosis,http://purl.obolibrary.org/obo/HP_0025127,100.0,False,False,HP:0025127
13254,D0C8KF,Resiquimod,Cutaneous T-cell lymphoma , Phase 2,cutaneous t cell lymphoma,Cutaneous T-cell lymphoma,http://purl.obolibrary.org/obo/HP_0012192,100.0,False,False,HP:0012192
13255,D0C8KF,Resiquimod,Herpes simplex virus infection , Phase 1/2,herpes simplex virus infection,,,,,,
13256,D0C8KP,Santalum album,Psoriasis vulgaris , Phase 2,psoriasis vulgaris,,,,,,
13257,D0C8KY,SYN-1001,Pain , Phase 1,pain,Pain,http://purl.obolibrary.org/obo/HP_0012531,100.0,False,False,HP:0012531
13258,D0C8LG,CLT-010,Solid tumour/cancer , Investigative,solid tumour cancer,,,,,,
13259,D0C8MG,SELA-212,Gout , Phase 2,gout,Gout,http://purl.obolibrary.org/obo/HP_0001997,100.0,False,False,HP:0001997
13260,D0C8NG,BI 655064,Lupus , Phase 2,lupus,,,,,,
13261,D0C8NG,BI 655064,Rheumatoid arthritis , Phase 1,rheumatoid arthritis,Rheumatoid arthritis,http://purl.obolibrary.org/obo/HP_0001370,100.0,False,False,HP:0001370
13262,D0C8NG,BI 655064,Thrombocytopenia , Phase 1,thrombocytopenia,Thrombocytopenia,http://purl.obolibrary.org/obo/HP_0001873,100.0,False,False,HP:0001873
13263,D0C8NK,TG-21,Influenza virus infection , Investigative,influenza virus infection,,,,,,
13264,D0C8PE,JNJ-37822681,Schizophrenia , Phase 2,schizophrenia,Schizophrenia,http://purl.obolibrary.org/obo/HP_0100753,100.0,False,False,HP:0100753
13265,D0C8PI,Zoniporide hydrochloride,Angina pectoris , Phase 3,angina pectoris,Angina pectoris,http://purl.obolibrary.org/obo/HP_0001681,100.0,False,False,HP:0001681
13266,D0C8PQ,CVS-3083,Solid tumour/cancer , Terminated,solid tumour cancer,,,,,,
13267,D0C8PW,Albunex,Female infertility , Approved,female infertility,Female infertility,http://purl.obolibrary.org/obo/HP_0008222,100.0,False,False,HP:0008222
13268,D0C8QA,KITE-585,Multiple myeloma , Phase 1,multiple myeloma,Multiple myeloma,http://purl.obolibrary.org/obo/HP_0006775,100.0,False,False,HP:0006775
13269,D0C8QS,Ragwitek,Allergic rhinitis , Approved,allergic rhinitis,Allergic rhinitis,http://purl.obolibrary.org/obo/HP_0003193,100.0,False,False,HP:0003193
13270,D0C8RH,Cericlamine,Anxiety disorder , Discontinued in Phase 3,anxiety disorder,,,,,,
13271,D0C8RW,Rec-antihemophilic factor,Hemophilia , Approved,hemophilia,,,,,,
13272,D0C8TD,Thrombin-JMI,Bleeding disorder , Approved,bleeding disorder,,,,,,
13273,D0C8UN,KT-3799,Carbacephem , Investigative,carbacephem,,,,,,
13274,D0C8VF,Galcanezumab,Hyperprolactinaemia , Approved,hyperprolactinaemia,Increased circulating prolactin concentration,http://purl.obolibrary.org/obo/HP_0000870,100.0,False,False,HP:0000870
13275,D0C8XT,DLO6001,Parkinson disease , Investigative,parkinson disease,,,,,,
13276,D0C8ZD,A-71623,Obesity , Terminated,obesity,Obesity,http://purl.obolibrary.org/obo/HP_0001513,100.0,False,False,HP:0001513
13277,D0C8ZZ,PMID25666693-Compound-12,Osteoarthritis pain , Patented,osteoarthritis pain,Osteoarthritis,http://purl.obolibrary.org/obo/HP_0002758,81.48,False,False,HP:0002758
13278,D0C8ZZ,PMID25666693-Compound-12,Cancer related pain , Patented,cancer related pain,,,,,,
13279,D0C8ZZ,PMID25666693-Compound-12,Neuropathic pain , Patented,neuropathic pain,,,,,,
13280,D0C8ZZ,PMID25666693-Compound-12,Inflammatory pain , Patented,inflammatory pain,,,,,,
13281,D0C9AQ,MBI 1121,Solid tumour/cancer , Discontinued in Phase 1,solid tumour cancer,,,,,,
13282,D0C9AV,Mical (1),Plaque psoriasis , Phase 2,plaque psoriasis,,,,,,
13283,D0C9DA,Calaspargase pegol,Acute lymphocytic leukaemia , Approved,acute lymphocytic leukaemia,Acute lymphoblastic leukemia,http://purl.obolibrary.org/obo/HP_0006721,93.88,False,False,HP:0006721
13284,D0C9DA,Calaspargase pegol,Acute lymphoblastic leukaemia , Phase 3,acute lymphoblastic leukaemia,Acute lymphoblastic leukemia,http://purl.obolibrary.org/obo/HP_0006721,100.0,False,False,HP:0006721
13285,D0C9DB,424C79,Pain , Investigative,pain,Pain,http://purl.obolibrary.org/obo/HP_0012531,100.0,False,False,HP:0012531
13286,D0C9EE,PAZELLIPTINE TRIHYDROCHLORIDE,Solid tumour/cancer , Discontinued in Phase 2,solid tumour cancer,,,,,,
13287,D0C9EN,AZD5312,Prostate cancer , Phase 2,prostate cancer,Prostate cancer,http://purl.obolibrary.org/obo/HP_0012125,100.0,False,False,HP:0012125
13288,D0C9ET,Aflibercept,Metastatic colorectal cancer , Approved,metastatic colorectal cancer,,,,,,
13289,D0C9FF,DNK-333,Irritable bowel syndrome , Discontinued in Phase 2,irritable bowel syndrome,,,,,,
13290,D0C9FN,PMID25666693-Compound-87,Osteoarthritis pain , Patented,osteoarthritis pain,Osteoarthritis,http://purl.obolibrary.org/obo/HP_0002758,81.48,False,False,HP:0002758
13291,D0C9FN,PMID25666693-Compound-87,Cancer related pain , Patented,cancer related pain,,,,,,
13292,D0C9FN,PMID25666693-Compound-87,Neuropathic pain , Patented,neuropathic pain,,,,,,
13293,D0C9FN,PMID25666693-Compound-87,Inflammatory pain , Patented,inflammatory pain,,,,,,
13294,D0C9HE,Campyvax,Bacterial infection , Discontinued in Phase 2,bacterial infection,Cellulitis,http://purl.obolibrary.org/obo/HP_0100658,85.71,False,False,HP:0100658
13295,D0C9IS,P-9808,Porphyria , Phase 2,porphyria,Porphyrinuria,http://purl.obolibrary.org/obo/HP_0010473,83.33,False,False,HP:0010473
13296,D0C9IW,Factor viia,Hemophilia , Approved,hemophilia,,,,,,
13297,D0C9JI,Zn-DPA-B,Breast cancer , Investigative,breast cancer,Breast carcinoma,http://purl.obolibrary.org/obo/HP_0003002,100.0,False,False,HP:0003002
13298,D0C9JJ,AR-12,Lymphoma , Phase 1,lymphoma,Lymphoma,http://purl.obolibrary.org/obo/HP_0002665,100.0,False,False,HP:0002665
13299,D0C9JL,Y-23684,Anxiety disorder , Discontinued in Phase 3,anxiety disorder,,,,,,
13300,D0C9KQ,Genimune,Autoimmune diabetes , Terminated,autoimmune diabetes,,,,,,
13301,D0C9KW,AVN-457,Cognitive impairment , Investigative,cognitive impairment,Cognitive impairment,http://purl.obolibrary.org/obo/HP_0100543,100.0,False,False,HP:0100543
13302,D0C9KX,TSD-0014,Prostate cancer , Phase 1,prostate cancer,Prostate cancer,http://purl.obolibrary.org/obo/HP_0012125,100.0,False,False,HP:0012125
13303,D0C9KY,Pyridobenzimidazole,Fungal infection , Investigative,fungal infection,Invasive fungal infection,http://purl.obolibrary.org/obo/HP_0020101,82.35,False,False,HP:0020101
13304,D0C9LE,YPL-1101,Chronic obstructive pulmonary disease , Investigative,chronic obstructive pulmonary disease,Chronic pulmonary obstruction,http://purl.obolibrary.org/obo/HP_0006510,100.0,False,False,HP:0006510
13305,D0C9LQ,LentiGlobin,Beta thalassemia , Phase 3,beta thalassemia,,,,,,
13306,D0C9LQ,LentiGlobin,Sickle-cell disorder , Phase 1,sickle cell disorder,,,,,,
13307,D0C9MA,ACH-4471,Anaemia , Phase 2,anaemia,Anemia,http://purl.obolibrary.org/obo/HP_0001903,100.0,False,False,HP:0001903
13308,D0C9MA,ACH-4471,Glomerulonephritis , Phase 1,glomerulonephritis,Glomerulonephritis,http://purl.obolibrary.org/obo/HP_0000099,100.0,False,False,HP:0000099
13309,D0C9MJ,Anti-MUC1 CAR-T cells,Colorectal cancer , Phase 1/2,colorectal cancer,,,,,,
13310,D0C9MJ,Anti-MUC1 CAR-T cells,Gastric adenocarcinoma , Phase 1/2,gastric adenocarcinoma,,,,,,
13311,D0C9MJ,Anti-MUC1 CAR-T cells,Malignant glioma , Phase 1/2,malignant glioma,,,,,,
13312,D0C9NJ,STA-5326,Rheumatoid arthritis , Phase 2,rheumatoid arthritis,Rheumatoid arthritis,http://purl.obolibrary.org/obo/HP_0001370,100.0,False,False,HP:0001370
13313,D0C9NJ,STA-5326,Crohn disease , Phase 2,crohn disease,Crohn's disease,http://purl.obolibrary.org/obo/HP_0100280,100.0,False,False,HP:0100280
13314,D0C9PZ,PT2385,Recurrent glioblastoma , Phase 2,recurrent glioblastoma,,,,,,
13315,D0C9PZ,PT2385,Von hippel-lindau disease , Phase 2,von hippel lindau disease,,,,,,
13316,D0C9PZ,PT2385,Brain cancer , Investigative,brain cancer,,,,,,
13317,D0C9QM,TH-1011,Solid tumour/cancer , Investigative,solid tumour cancer,,,,,,
13318,D0C9RF,CGEN-25007,Autoimmune diabetes , Investigative,autoimmune diabetes,,,,,,
13319,D0C9RM,Nano-PGE1,Peripheral arterial disease , Investigative,peripheral arterial disease,Peripheral arterial stenosis,http://purl.obolibrary.org/obo/HP_0004950,100.0,False,False,HP:0004950
13320,D0C9RV,SRSS-016,Pain , Terminated,pain,Pain,http://purl.obolibrary.org/obo/HP_0012531,100.0,False,False,HP:0012531
13321,D0C9RZ,BU-4601A,Asthma , Terminated,asthma,Asthma,http://purl.obolibrary.org/obo/HP_0002099,100.0,False,False,HP:0002099
13322,D0C9SW,Somatropin intranasal rhGH,Growth hormone deficiency , Phase 2,growth hormone deficiency,Decreased response to growth hormone stimuation test,http://purl.obolibrary.org/obo/HP_0000824,100.0,False,False,HP:0000824
13323,D0C9SY,Vardenafil,Erectile dysfunction , Approved,erectile dysfunction,Erectile dysfunction,http://purl.obolibrary.org/obo/HP_0100639,100.0,False,False,HP:0100639
13324,D0C9TH,ALD-451,Cognitive impairment , Phase 1,cognitive impairment,Cognitive impairment,http://purl.obolibrary.org/obo/HP_0100543,100.0,False,False,HP:0100543
13325,D0C9TP,CaspaCIDe donor lymphocyte infusion,Graft-versus-host disease , Phase 2,graft versus host disease,,,,,,
13326,D0C9WN,MKC-1106-PP,Solid tumour/cancer , Phase 1,solid tumour cancer,,,,,,
13327,D0C9XA,GSK683699,Inflammatory bowel disease , Phase 2,inflammatory bowel disease,,,,,,
13328,D0C9XJ,Epirubicin,Solid tumour/cancer , Approved,solid tumour cancer,,,,,,
13329,D0CA0P,Certolizumab,Rheumatoid arthritis , Approved,rheumatoid arthritis,Rheumatoid arthritis,http://purl.obolibrary.org/obo/HP_0001370,100.0,False,False,HP:0001370
13330,D0CA2S,HYDAMTIQ,Brain ischaemia , Investigative,brain ischaemia,Cerebral ischemia,http://purl.obolibrary.org/obo/HP_0002637,90.32,False,False,HP:0002637
13331,D0CA3J,GSK568859,Arteriosclerosis , Discontinued in Phase 1,arteriosclerosis,Arteriosclerosis,http://purl.obolibrary.org/obo/HP_0002634,100.0,False,False,HP:0002634
13332,D0CA3M,Anti-meso-CAR T cells,Mesothelin Positive tumour , Phase 1,mesothelin positive tumour,,,,,,
13333,D0CA6J,Tioconazole,Onychomycosis , Approved,onychomycosis,Onychomycosis,http://purl.obolibrary.org/obo/HP_0012203,100.0,False,False,HP:0012203
13334,D0CA7B,BDM-I,Fungal infection , Investigative,fungal infection,Invasive fungal infection,http://purl.obolibrary.org/obo/HP_0020101,82.35,False,False,HP:0020101
13335,D0CB2B,Serlopitant,Prurigo nodularis , Phase 3,prurigo nodularis,,,,,,
13336,D0CB2B,Serlopitant,Psoriasis vulgaris , Phase 2,psoriasis vulgaris,,,,,,
13337,D0CB6N,AVI-6003,Marburg virus infection , Phase 1,marburg virus infection,,,,,,
13338,D0CB7L,Hepatitis B Hyperimmune,Hepatitis B virus infection , Investigative,hepatitis b virus infection,,,,,,
13339,D0CB8W,DE-081,Conjunctivitis , Discontinued in Phase 2,conjunctivitis,Conjunctivitis,http://purl.obolibrary.org/obo/HP_0000509,100.0,False,False,HP:0000509
13340,D0CB8W,DE-081,Ocular allergy , Terminated,ocular allergy,,,,,,
13341,D0CC1Y,VML-262,Psoriasis vulgaris , Discontinued in Phase 2,psoriasis vulgaris,,,,,,
13342,D0CC3O,APG-232,Solid tumour/cancer , Investigative,solid tumour cancer,,,,,,
13343,D0CC8L,CRILVASTATIN,Hyperlipidaemia , Phase 2,hyperlipidaemia,Hyperlipidemia,http://purl.obolibrary.org/obo/HP_0003077,90.32,False,False,HP:0003077
13344,D0CD7Q,Beta-cyclodextrin conjugate derivative 4,Crohn disease , Patented,crohn disease,Crohn's disease,http://purl.obolibrary.org/obo/HP_0100280,100.0,False,False,HP:0100280
13345,D0CD7Q,Beta-cyclodextrin conjugate derivative 4,Ulcerative colitis , Patented,ulcerative colitis,Ulcerative colitis,http://purl.obolibrary.org/obo/HP_0100279,100.0,False,False,HP:0100279
13346,D0CD7Q,Beta-cyclodextrin conjugate derivative 4,Urinary tract infection , Patented,urinary tract infection,Recurrent urinary tract infections,http://purl.obolibrary.org/obo/HP_0000010,100.0,False,False,HP:0000010
13347,D0CE0O,Alisporivir,Duchenne dystrophy , Phase 3,duchenne dystrophy,,,,,,
13348,D0CE0Y,Anti-CD19-CAR-T cells,leukaemia , Phase 1/2,leukaemia,Leukemia,http://purl.obolibrary.org/obo/HP_0001909,100.0,False,False,HP:0001909
13349,D0CE1R,Antibodie derivative 7,Solid tumour/cancer , Patented,solid tumour cancer,,,,,,
13350,D0CE5S,PD-4074,Diabetic complication , Investigative,diabetic complication,,,,,,
13351,D0CE6C,LMI070,Spinal muscular atrophy , Phase 3,spinal muscular atrophy,Spinal muscular atrophy,http://purl.obolibrary.org/obo/HP_0007269,100.0,False,False,HP:0007269
13352,D0CE6T,Elisartan potassium,Hypertension , Discontinued in Phase 2,hypertension,Hypertension,http://purl.obolibrary.org/obo/HP_0000822,100.0,False,False,HP:0000822
13353,D0CE8J,Genaconazole,Fungal infection , Phase 1,fungal infection,Invasive fungal infection,http://purl.obolibrary.org/obo/HP_0020101,82.35,False,False,HP:0020101
13354,D0CE9S,S(377588)-Fc vaccine,Middle East Respiratory Syndrome (MERS) , Investigative,middle east respiratory syndrome mers,,,,,,
13355,D0CF0Y,Rolapitant,Chemotherapy-induced nausea , Approved,chemotherapy induced nausea,,,,,,
13356,D0CF2Q,Levamisole,Parasitic infection , Approved,parasitic infection,Invasive parasitic infection,http://purl.obolibrary.org/obo/HP_0031700,83.33,False,False,HP:0031700
13357,D0CF2Q,Levamisole,Colon cancer , Withdrawn from market,colon cancer,Colon cancer,http://purl.obolibrary.org/obo/HP_0003003,100.0,False,False,HP:0003003
13358,D0CF3H,HG-1070,Solid tumour/cancer , Investigative,solid tumour cancer,,,,,,
13359,D0CF3M,Sifuvirtide,Human immunodeficiency virus infection , Phase 3,human immunodeficiency virus infection,,,,,,
13360,D0CF8T,Z-521,Hypophosphatasia , Phase 3,hypophosphatasia,Hypophosphatemia,http://purl.obolibrary.org/obo/HP_0002148,85.71,False,False,HP:0002148
13361,D0CF8Y,Pyrazoline derivative 3,Obesity , Patented,obesity,Obesity,http://purl.obolibrary.org/obo/HP_0001513,100.0,False,False,HP:0001513
13362,D0CG0K,ATI-502,Atopic dermatitis , Phase 2,atopic dermatitis,Atopic dermatitis,http://purl.obolibrary.org/obo/HP_0001047,100.0,False,False,HP:0001047
13363,D0CG0K,ATI-502,Vitiligo , Phase 2,vitiligo,Vitiligo,http://purl.obolibrary.org/obo/HP_0001045,100.0,False,False,HP:0001045
13364,D0CG0N,PRO-140,Human immunodeficiency virus infection , Phase 3,human immunodeficiency virus infection,,,,,,
13365,D0CG1A,EBV-CTL,Post-transplant lymphoproliferative disorder , Phase 2,post transplant lymphoproliferative disorder,,,,,,
13366,D0CG8N,Tri-substituted urea derivative 2,Pruritus , Patented,pruritus,Pruritus,http://purl.obolibrary.org/obo/HP_0000989,100.0,False,False,HP:0000989
13367,D0CG8N,Tri-substituted urea derivative 2,Solid tumour/cancer , Patented,solid tumour cancer,,,,,,
13368,D0CG8N,Tri-substituted urea derivative 2,Chronic pain , Patented,chronic pain,Chronic pain,http://purl.obolibrary.org/obo/HP_0012532,100.0,False,False,HP:0012532
13369,D0CG8N,Tri-substituted urea derivative 2,Neuropathic pain , Patented,neuropathic pain,,,,,,
13370,D0CG8N,Tri-substituted urea derivative 2,Thymic cancer , Patented,thymic cancer,,,,,,
13371,D0CG8S,oxazine 89,Diabetic nephropathy , Clinical trial,diabetic nephropathy,,,,,,
13372,D0CG9E,SL-11093,Solid tumour/cancer , Preclinical,solid tumour cancer,,,,,,
13373,D0CH1U,Interleukin-3,Aplastic anemia , Approved,aplastic anemia,Aplastic anemia,http://purl.obolibrary.org/obo/HP_0001915,100.0,False,False,HP:0001915
13374,D0CH3F,Resorcinol compound 16,Albinism , Patented,albinism,Albinism,http://purl.obolibrary.org/obo/HP_0001022,100.0,False,False,HP:0001022
13375,D0CH3F,Resorcinol compound 16,Ephelides , Patented,ephelides,,,,,,
13376,D0CH3F,Resorcinol compound 16,Menkes disease , Patented,menkes disease,,,,,,
13377,D0CH3F,Resorcinol compound 16,Senile lentigines , Patented,senile lentigines,,,,,,
